TransactionNo,TransactionNo,Items,DateTime,Daypart,DayType
228,228,Coffee,1/11/2016 13:33,Afternoon,Weekday
229,229,Hearty & Seasonal,1/11/2016 13:37,Afternoon,Weekday
229,229,Bread,1/11/2016 13:37,Afternoon,Weekday
230,230,Alfajores,1/11/2016 13:41,Afternoon,Weekday
231,231,Cake,1/11/2016 13:45,Afternoon,Weekday
232,232,Tea,1/11/2016 14:10,Afternoon,Weekday
232,232,Tea,1/11/2016 14:10,Afternoon,Weekday
232,232,Bread,1/11/2016 14:10,Afternoon,Weekday
233,233,Coffee,1/11/2016 14:13,Afternoon,Weekday
233,233,Tea,1/11/2016 14:13,Afternoon,Weekday
233,233,Bread,1/11/2016 14:13,Afternoon,Weekday
233,233,Soup,1/11/2016 14:13,Afternoon,Weekday
234,234,Coffee,1/11/2016 14:14,Afternoon,Weekday
234,234,Coffee,1/11/2016 14:14,Afternoon,Weekday
235,235,Scandinavian,1/11/2016 14:18,Afternoon,Weekday
236,236,Fudge,1/11/2016 14:22,Afternoon,Weekday
237,237,Coffee,1/11/2016 14:25,Afternoon,Weekday
237,237,Sandwich,1/11/2016 14:25,Afternoon,Weekday
238,238,Tea,1/11/2016 14:37,Afternoon,Weekday
238,238,Bread,1/11/2016 14:37,Afternoon,Weekday
238,238,Cookies,1/11/2016 14:37,Afternoon,Weekday
238,238,Pastry,1/11/2016 14:37,Afternoon,Weekday
239,239,Muffin,1/11/2016 14:37,Afternoon,Weekday
240,240,Scandinavian,1/11/2016 14:42,Afternoon,Weekday
241,241,Jam,1/11/2016 14:54,Afternoon,Weekday
241,241,Tea,1/11/2016 14:54,Afternoon,Weekday
242,242,Juice,1/11/2016 15:02,Afternoon,Weekday
242,242,Tea,1/11/2016 15:02,Afternoon,Weekday
242,242,Alfajores,1/11/2016 15:02,Afternoon,Weekday
243,243,Cake,1/11/2016 15:18,Afternoon,Weekday
243,243,Muffin,1/11/2016 15:18,Afternoon,Weekday
243,243,Coffee,1/11/2016 15:18,Afternoon,Weekday
243,243,Soup,1/11/2016 15:18,Afternoon,Weekday
244,244,Hot chocolate,1/11/2016 15:33,Afternoon,Weekday
244,244,Cake,1/11/2016 15:33,Afternoon,Weekday
244,244,Coffee,1/11/2016 15:33,Afternoon,Weekday
245,245,Cake,1/11/2016 15:37,Afternoon,Weekday
245,245,Cookies,1/11/2016 15:37,Afternoon,Weekday
246,246,Tea,1/11/2016 15:48,Afternoon,Weekday
246,246,Bread,1/11/2016 15:48,Afternoon,Weekday
247,247,Alfajores,1/11/2016 16:07,Afternoon,Weekday
247,247,Coffee,1/11/2016 16:07,Afternoon,Weekday
247,247,Coffee,1/11/2016 16:07,Afternoon,Weekday
247,247,Coffee,1/11/2016 16:07,Afternoon,Weekday
247,247,Juice,1/11/2016 16:07,Afternoon,Weekday
248,248,Coffee,1/11/2016 16:08,Afternoon,Weekday
248,248,Tea,1/11/2016 16:08,Afternoon,Weekday
248,248,Soup,1/11/2016 16:08,Afternoon,Weekday
249,249,Hot chocolate,1/11/2016 16:10,Afternoon,Weekday
250,250,Cookies,1/11/2016 16:10,Afternoon,Weekday
251,251,Coffee,1/11/2016 16:26,Afternoon,Weekday
251,251,Medialuna,1/11/2016 16:26,Afternoon,Weekday
252,252,Bread,1/11/2016 16:28,Afternoon,Weekday
252,252,Eggs,1/11/2016 16:28,Afternoon,Weekday
253,253,Scandinavian,1/11/2016 17:46,Evening,Weekday
254,254,Medialuna,1/11/2016 18:43,Evening,Weekday
255,255,Coffee,2/11/2016 8:02,Morning,Weekday
255,255,Coffee,2/11/2016 8:02,Morning,Weekday
255,255,Pastry,2/11/2016 8:02,Morning,Weekday
256,256,Coffee,2/11/2016 8:05,Morning,Weekday
256,256,Bread,2/11/2016 8:05,Morning,Weekday
257,257,Bread,2/11/2016 8:07,Morning,Weekday
257,257,Coffee,2/11/2016 8:07,Morning,Weekday
257,257,Pastry,2/11/2016 8:07,Morning,Weekday
258,258,Coffee,2/11/2016 8:08,Morning,Weekday
258,258,Pastry,2/11/2016 8:08,Morning,Weekday
259,259,Pastry,2/11/2016 8:11,Morning,Weekday
260,260,Coffee,2/11/2016 8:12,Morning,Weekday
261,261,Coffee,2/11/2016 8:12,Morning,Weekday
262,262,Coffee,2/11/2016 8:29,Morning,Weekday
262,262,Hot chocolate,2/11/2016 8:29,Morning,Weekday
262,262,Pastry,2/11/2016 8:29,Morning,Weekday
263,263,Coke,2/11/2016 8:53,Morning,Weekday
264,264,Coffee,2/11/2016 9:02,Morning,Weekday
264,264,Jam,2/11/2016 9:02,Morning,Weekday
265,265,Tea,2/11/2016 9:03,Morning,Weekday
266,266,Bread,2/11/2016 9:05,Morning,Weekday
266,266,Pastry,2/11/2016 9:05,Morning,Weekday
267,267,Coffee,2/11/2016 9:18,Morning,Weekday
267,267,Alfajores,2/11/2016 9:18,Morning,Weekday
267,267,Farm House,2/11/2016 9:18,Morning,Weekday
268,268,Tea,2/11/2016 9:22,Morning,Weekday
268,268,Pastry,2/11/2016 9:22,Morning,Weekday
269,269,Bread,2/11/2016 9:25,Morning,Weekday
270,270,Coffee,2/11/2016 9:27,Morning,Weekday
270,270,Jam,2/11/2016 9:27,Morning,Weekday
271,271,Coffee,2/11/2016 9:33,Morning,Weekday
271,271,Tea,2/11/2016 9:33,Morning,Weekday
271,271,Coffee,2/11/2016 9:33,Morning,Weekday
271,271,Pastry,2/11/2016 9:33,Morning,Weekday
272,272,Farm House,2/11/2016 9:35,Morning,Weekday
274,274,Coffee,2/11/2016 9:52,Morning,Weekday
274,274,Bread,2/11/2016 9:52,Morning,Weekday
274,274,Pastry,2/11/2016 9:52,Morning,Weekday
275,275,Farm House,2/11/2016 9:53,Morning,Weekday
276,276,Coffee,2/11/2016 9:54,Morning,Weekday
276,276,Coffee,2/11/2016 9:54,Morning,Weekday
276,276,Pastry,2/11/2016 9:54,Morning,Weekday
277,277,Farm House,2/11/2016 10:12,Morning,Weekday
278,278,Coffee,2/11/2016 10:13,Morning,Weekday
278,278,Pastry,2/11/2016 10:13,Morning,Weekday
279,279,Coffee,2/11/2016 10:15,Morning,Weekday
280,280,Coffee,2/11/2016 10:17,Morning,Weekday
280,280,Pastry,2/11/2016 10:17,Morning,Weekday
281,281,Bread,2/11/2016 10:29,Morning,Weekday
281,281,Bread,2/11/2016 10:29,Morning,Weekday
282,282,Bread,2/11/2016 10:37,Morning,Weekday
282,282,Coffee,2/11/2016 10:37,Morning,Weekday
282,282,Pastry,2/11/2016 10:37,Morning,Weekday
283,283,Pastry,2/11/2016 10:44,Morning,Weekday
283,283,Coffee,2/11/2016 10:44,Morning,Weekday
284,284,Coffee,2/11/2016 10:48,Morning,Weekday
284,284,Farm House,2/11/2016 10:48,Morning,Weekday
285,285,Farm House,2/11/2016 10:52,Morning,Weekday
285,285,Farm House,2/11/2016 10:52,Morning,Weekday
285,285,Pastry,2/11/2016 10:52,Morning,Weekday
286,286,Bread,2/11/2016 10:53,Morning,Weekday
286,286,Juice,2/11/2016 10:53,Morning,Weekday
286,286,Alfajores,2/11/2016 10:53,Morning,Weekday
287,287,Coffee,2/11/2016 10:56,Morning,Weekday
287,287,Pastry,2/11/2016 10:56,Morning,Weekday
288,288,Bread,2/11/2016 10:59,Morning,Weekday
288,288,Alfajores,2/11/2016 10:59,Morning,Weekday
289,289,Bread,2/11/2016 11:00,Morning,Weekday
290,290,Coffee,2/11/2016 11:03,Morning,Weekday
290,290,Cookies,2/11/2016 11:03,Morning,Weekday
291,291,Coffee,2/11/2016 11:04,Morning,Weekday
292,292,Cookies,2/11/2016 11:15,Morning,Weekday
293,293,Hearty & Seasonal,2/11/2016 11:29,Morning,Weekday
294,294,Coffee,2/11/2016 11:35,Morning,Weekday
295,295,Jam,2/11/2016 11:39,Morning,Weekday
295,295,Tartine,2/11/2016 11:39,Morning,Weekday
295,295,Bread,2/11/2016 11:39,Morning,Weekday
296,296,Farm House,2/11/2016 11:58,Morning,Weekday
296,296,Scandinavian,2/11/2016 11:58,Morning,Weekday
297,297,Hearty & Seasonal,2/11/2016 12:06,Afternoon,Weekday
297,297,Coffee,2/11/2016 12:06,Afternoon,Weekday
297,297,Muffin,2/11/2016 12:06,Afternoon,Weekday
297,297,Scandinavian,2/11/2016 12:06,Afternoon,Weekday
298,298,Tartine,2/11/2016 12:11,Afternoon,Weekday
298,298,Pick and Mix Bowls,2/11/2016 12:11,Afternoon,Weekday
298,298,Coffee,2/11/2016 12:11,Afternoon,Weekday
298,298,Coke,2/11/2016 12:11,Afternoon,Weekday
299,299,Bread,2/11/2016 12:14,Afternoon,Weekday
300,300,Scandinavian,2/11/2016 12:18,Afternoon,Weekday
300,300,Farm House,2/11/2016 12:18,Afternoon,Weekday
300,300,Alfajores,2/11/2016 12:18,Afternoon,Weekday
300,300,Coffee,2/11/2016 12:18,Afternoon,Weekday
300,300,Coffee,2/11/2016 12:18,Afternoon,Weekday
301,301,Juice,2/11/2016 12:24,Afternoon,Weekday
301,301,Mineral water,2/11/2016 12:24,Afternoon,Weekday
301,301,Soup,2/11/2016 12:24,Afternoon,Weekday
302,302,Soup,2/11/2016 12:27,Afternoon,Weekday
302,302,Tea,2/11/2016 12:27,Afternoon,Weekday
303,303,Juice,2/11/2016 12:30,Afternoon,Weekday
303,303,Tea,2/11/2016 12:30,Afternoon,Weekday
303,303,Cookies,2/11/2016 12:30,Afternoon,Weekday
303,303,Soup,2/11/2016 12:30,Afternoon,Weekday
304,304,Hearty & Seasonal,2/11/2016 12:33,Afternoon,Weekday
304,304,Tea,2/11/2016 12:33,Afternoon,Weekday
305,305,Fudge,2/11/2016 12:35,Afternoon,Weekday
306,306,Coffee,2/11/2016 12:39,Afternoon,Weekday
306,306,Mineral water,2/11/2016 12:39,Afternoon,Weekday
306,306,Juice,2/11/2016 12:39,Afternoon,Weekday
306,306,Soup,2/11/2016 12:39,Afternoon,Weekday
307,307,Hearty & Seasonal,2/11/2016 12:52,Afternoon,Weekday
308,308,Hearty & Seasonal,2/11/2016 12:54,Afternoon,Weekday
308,308,Smoothies,2/11/2016 12:54,Afternoon,Weekday
309,309,Hearty & Seasonal,2/11/2016 12:56,Afternoon,Weekday
309,309,Tea,2/11/2016 12:56,Afternoon,Weekday
310,310,Coffee,2/11/2016 13:02,Afternoon,Weekday
310,310,Sandwich,2/11/2016 13:02,Afternoon,Weekday
310,310,Sandwich,2/11/2016 13:02,Afternoon,Weekday
311,311,Cookies,2/11/2016 13:09,Afternoon,Weekday
311,311,Farm House,2/11/2016 13:09,Afternoon,Weekday
312,312,Soup,2/11/2016 13:11,Afternoon,Weekday
312,312,Tea,2/11/2016 13:11,Afternoon,Weekday
312,312,Juice,2/11/2016 13:11,Afternoon,Weekday
313,313,Soup,2/11/2016 13:12,Afternoon,Weekday
314,314,Coffee,2/11/2016 13:16,Afternoon,Weekday
316,316,Bread,2/11/2016 13:23,Afternoon,Weekday
317,317,Cookies,2/11/2016 13:42,Afternoon,Weekday
317,317,Tea,2/11/2016 13:42,Afternoon,Weekday
318,318,Soup,2/11/2016 13:46,Afternoon,Weekday
318,318,Hearty & Seasonal,2/11/2016 13:46,Afternoon,Weekday
318,318,Bread,2/11/2016 13:46,Afternoon,Weekday
319,319,Coffee,2/11/2016 13:50,Afternoon,Weekday
320,320,Coffee,2/11/2016 13:58,Afternoon,Weekday
321,321,Coffee,2/11/2016 14:00,Afternoon,Weekday
321,321,Tea,2/11/2016 14:00,Afternoon,Weekday
322,322,Bread,2/11/2016 14:01,Afternoon,Weekday
323,323,Tea,2/11/2016 14:05,Afternoon,Weekday
324,324,Coffee,2/11/2016 14:11,Afternoon,Weekday
324,324,Tea,2/11/2016 14:11,Afternoon,Weekday
325,325,Coffee,2/11/2016 14:11,Afternoon,Weekday
326,326,Fudge,2/11/2016 14:34,Afternoon,Weekday
327,327,Tea,2/11/2016 15:03,Afternoon,Weekday
328,328,Soup,2/11/2016 15:25,Afternoon,Weekday
328,328,Tea,2/11/2016 15:25,Afternoon,Weekday
329,329,Juice,2/11/2016 15:33,Afternoon,Weekday
330,330,Alfajores,2/11/2016 15:46,Afternoon,Weekday
331,331,Bread,2/11/2016 15:57,Afternoon,Weekday
332,332,Coffee,2/11/2016 16:25,Afternoon,Weekday
332,332,Alfajores,2/11/2016 16:25,Afternoon,Weekday
333,333,Juice,2/11/2016 16:54,Afternoon,Weekday
333,333,Alfajores,2/11/2016 16:54,Afternoon,Weekday
333,333,Cookies,2/11/2016 16:54,Afternoon,Weekday
333,333,Pick and Mix Bowls,2/11/2016 16:54,Afternoon,Weekday
333,333,Mineral water,2/11/2016 16:54,Afternoon,Weekday
334,334,Coffee,2/11/2016 17:01,Evening,Weekday
334,334,Alfajores,2/11/2016 17:01,Evening,Weekday
335,335,Fudge,2/11/2016 17:41,Evening,Weekday
336,336,Mighty Protein,2/11/2016 18:08,Evening,Weekday
336,336,Juice,2/11/2016 18:08,Evening,Weekday
337,337,Coffee,2/11/2016 18:13,Evening,Weekday
337,337,Mineral water,2/11/2016 18:13,Evening,Weekday
337,337,Alfajores,2/11/2016 18:13,Evening,Weekday
338,338,Mighty Protein,2/11/2016 18:19,Evening,Weekday
338,338,Coffee,2/11/2016 18:19,Evening,Weekday
339,339,Alfajores,2/11/2016 18:40,Evening,Weekday
340,340,Coffee,3/11/2016 7:46,Morning,Weekday
340,340,Bread,3/11/2016 7:46,Morning,Weekday
341,341,Medialuna,3/11/2016 7:50,Morning,Weekday
341,341,Medialuna,3/11/2016 7:50,Morning,Weekday
342,342,Medialuna,3/11/2016 8:01,Morning,Weekday
342,342,Bread,3/11/2016 8:01,Morning,Weekday
343,343,Farm House,3/11/2016 8:07,Morning,Weekday
344,344,Coffee,3/11/2016 8:08,Morning,Weekday
344,344,Pastry,3/11/2016 8:08,Morning,Weekday
345,345,Farm House,3/11/2016 8:09,Morning,Weekday
346,346,Coffee,3/11/2016 8:15,Morning,Weekday
346,346,Coffee,3/11/2016 8:15,Morning,Weekday
346,346,Pastry,3/11/2016 8:15,Morning,Weekday
346,346,Pastry,3/11/2016 8:15,Morning,Weekday
346,346,Coffee,3/11/2016 8:15,Morning,Weekday
347,347,Medialuna,3/11/2016 8:40,Morning,Weekday
348,348,Bread,3/11/2016 8:49,Morning,Weekday
348,348,Tea,3/11/2016 8:49,Morning,Weekday
348,348,Sandwich,3/11/2016 8:49,Morning,Weekday
349,349,Bread,3/11/2016 8:54,Morning,Weekday
350,350,Jam,3/11/2016 9:00,Morning,Weekday
350,350,Coffee,3/11/2016 9:00,Morning,Weekday
350,350,Farm House,3/11/2016 9:00,Morning,Weekday
351,351,Focaccia,3/11/2016 9:02,Morning,Weekday
352,352,Bread,3/11/2016 9:06,Morning,Weekday
353,353,Tartine,3/11/2016 9:08,Morning,Weekday
353,353,Pastry,3/11/2016 9:08,Morning,Weekday
353,353,Bread,3/11/2016 9:08,Morning,Weekday
353,353,My-5 Fruit Shoot,3/11/2016 9:08,Morning,Weekday
354,354,Farm House,3/11/2016 9:13,Morning,Weekday
354,354,Pastry,3/11/2016 9:13,Morning,Weekday
355,355,Bread,3/11/2016 9:19,Morning,Weekday
355,355,Pastry,3/11/2016 9:19,Morning,Weekday
356,356,Pastry,3/11/2016 9:24,Morning,Weekday
356,356,Bread,3/11/2016 9:24,Morning,Weekday
357,357,Jam,3/11/2016 9:31,Morning,Weekday
357,357,Coffee,3/11/2016 9:31,Morning,Weekday
358,358,Farm House,3/11/2016 9:34,Morning,Weekday
359,359,Bread,3/11/2016 9:34,Morning,Weekday
359,359,Pastry,3/11/2016 9:34,Morning,Weekday
360,360,Coffee,3/11/2016 9:44,Morning,Weekday
360,360,Tea,3/11/2016 9:44,Morning,Weekday
360,360,Bread,3/11/2016 9:44,Morning,Weekday
361,361,Jam,3/11/2016 9:45,Morning,Weekday
363,363,Pastry,3/11/2016 9:57,Morning,Weekday
363,363,Medialuna,3/11/2016 9:57,Morning,Weekday
363,363,Medialuna,3/11/2016 9:57,Morning,Weekday
364,364,Coffee,3/11/2016 9:59,Morning,Weekday
365,365,Tea,3/11/2016 10:01,Morning,Weekday
366,366,Bread,3/11/2016 10:04,Morning,Weekday
367,367,Bread,3/11/2016 10:10,Morning,Weekday
367,367,Pastry,3/11/2016 10:10,Morning,Weekday
368,368,Pastry,3/11/2016 10:13,Morning,Weekday
369,369,Farm House,3/11/2016 10:26,Morning,Weekday
370,370,Tea,3/11/2016 10:27,Morning,Weekday
371,371,Coffee,3/11/2016 10:39,Morning,Weekday
371,371,Brownie,3/11/2016 10:39,Morning,Weekday
371,371,Alfajores,3/11/2016 10:39,Morning,Weekday
371,371,Fudge,3/11/2016 10:39,Morning,Weekday
372,372,Bread,3/11/2016 10:48,Morning,Weekday
372,372,Fudge,3/11/2016 10:48,Morning,Weekday
372,372,Cookies,3/11/2016 10:48,Morning,Weekday
373,373,Coffee,3/11/2016 11:03,Morning,Weekday
374,374,Bread,3/11/2016 11:05,Morning,Weekday
375,375,Coffee,3/11/2016 11:15,Morning,Weekday
375,375,Coffee,3/11/2016 11:15,Morning,Weekday
375,375,Jam,3/11/2016 11:15,Morning,Weekday
375,375,Pastry,3/11/2016 11:15,Morning,Weekday
376,376,Soup,3/11/2016 11:20,Morning,Weekday
376,376,Coffee,3/11/2016 11:20,Morning,Weekday
377,377,Smoothies,3/11/2016 11:23,Morning,Weekday
377,377,Soup,3/11/2016 11:23,Morning,Weekday
377,377,Hearty & Seasonal,3/11/2016 11:23,Morning,Weekday
377,377,Pastry,3/11/2016 11:23,Morning,Weekday
378,378,Pastry,3/11/2016 11:31,Morning,Weekday
378,378,Bread,3/11/2016 11:31,Morning,Weekday
379,379,Pastry,3/11/2016 11:47,Morning,Weekday
379,379,Medialuna,3/11/2016 11:47,Morning,Weekday
380,380,Tea,3/11/2016 11:51,Morning,Weekday
380,380,Coffee,3/11/2016 11:51,Morning,Weekday
381,381,Bread,3/11/2016 11:53,Morning,Weekday
381,381,Cookies,3/11/2016 11:53,Morning,Weekday
382,382,Coffee,3/11/2016 12:01,Afternoon,Weekday
382,382,Coffee,3/11/2016 12:01,Afternoon,Weekday
382,382,Bread,3/11/2016 12:01,Afternoon,Weekday
382,382,Hearty & Seasonal,3/11/2016 12:01,Afternoon,Weekday
382,382,Pick and Mix Bowls,3/11/2016 12:01,Afternoon,Weekday
382,382,Sandwich,3/11/2016 12:01,Afternoon,Weekday
382,382,Focaccia,3/11/2016 12:01,Afternoon,Weekday
383,383,Coffee,3/11/2016 12:02,Afternoon,Weekday
384,384,Coffee,3/11/2016 12:05,Afternoon,Weekday
384,384,Sandwich,3/11/2016 12:05,Afternoon,Weekday
384,384,Brownie,3/11/2016 12:05,Afternoon,Weekday
385,385,Brownie,3/11/2016 12:07,Afternoon,Weekday
385,385,Cookies,3/11/2016 12:07,Afternoon,Weekday
386,386,Coffee,3/11/2016 12:12,Afternoon,Weekday
387,387,Coffee,3/11/2016 12:16,Afternoon,Weekday
388,388,Sandwich,3/11/2016 12:23,Afternoon,Weekday
388,388,Bread,3/11/2016 12:23,Afternoon,Weekday
388,388,Coffee,3/11/2016 12:23,Afternoon,Weekday
389,389,Coffee,3/11/2016 12:37,Afternoon,Weekday
389,389,Hot chocolate,3/11/2016 12:37,Afternoon,Weekday
390,390,Tea,3/11/2016 12:47,Afternoon,Weekday
391,391,Sandwich,3/11/2016 13:02,Afternoon,Weekday
391,391,Coffee,3/11/2016 13:02,Afternoon,Weekday
391,391,Brownie,3/11/2016 13:02,Afternoon,Weekday
392,392,Brownie,3/11/2016 13:19,Afternoon,Weekday
392,392,Pastry,3/11/2016 13:19,Afternoon,Weekday
392,392,Focaccia,3/11/2016 13:19,Afternoon,Weekday
392,392,Farm House,3/11/2016 13:19,Afternoon,Weekday
393,393,Cake,3/11/2016 13:30,Afternoon,Weekday
393,393,Focaccia,3/11/2016 13:30,Afternoon,Weekday
394,394,Soup,3/11/2016 13:35,Afternoon,Weekday
394,394,Hearty & Seasonal,3/11/2016 13:35,Afternoon,Weekday
394,394,Mineral water,3/11/2016 13:35,Afternoon,Weekday
395,395,Hearty & Seasonal,3/11/2016 13:36,Afternoon,Weekday
396,396,Hearty & Seasonal,3/11/2016 13:37,Afternoon,Weekday
397,397,Coffee,3/11/2016 13:41,Afternoon,Weekday
397,397,Coffee,3/11/2016 13:41,Afternoon,Weekday
397,397,Pastry,3/11/2016 13:41,Afternoon,Weekday
398,398,Coffee,3/11/2016 14:00,Afternoon,Weekday
399,399,Tea,3/11/2016 14:03,Afternoon,Weekday
399,399,Cake,3/11/2016 14:03,Afternoon,Weekday
400,400,Coffee,3/11/2016 14:09,Afternoon,Weekday
400,400,Soup,3/11/2016 14:09,Afternoon,Weekday
401,401,Bread,3/11/2016 14:14,Afternoon,Weekday
401,401,Focaccia,3/11/2016 14:14,Afternoon,Weekday
401,401,Fudge,3/11/2016 14:14,Afternoon,Weekday
402,402,Hot chocolate,3/11/2016 14:16,Afternoon,Weekday
402,402,Coffee,3/11/2016 14:16,Afternoon,Weekday
402,402,Alfajores,3/11/2016 14:16,Afternoon,Weekday
403,403,Brownie,3/11/2016 14:26,Afternoon,Weekday
403,403,Pastry,3/11/2016 14:26,Afternoon,Weekday
403,403,Cake,3/11/2016 14:26,Afternoon,Weekday
404,404,Medialuna,3/11/2016 14:40,Afternoon,Weekday
404,404,Alfajores,3/11/2016 14:40,Afternoon,Weekday
404,404,Dulce de Leche,3/11/2016 14:40,Afternoon,Weekday
405,405,Dulce de Leche,3/11/2016 14:41,Afternoon,Weekday
405,405,Alfajores,3/11/2016 14:41,Afternoon,Weekday
406,406,Bread,3/11/2016 14:48,Afternoon,Weekday
406,406,Cake,3/11/2016 14:48,Afternoon,Weekday
407,407,Cake,3/11/2016 14:51,Afternoon,Weekday
407,407,Coffee,3/11/2016 14:51,Afternoon,Weekday
408,408,Bread,3/11/2016 15:00,Afternoon,Weekday
409,409,Sandwich,3/11/2016 15:01,Afternoon,Weekday
410,410,Bread,3/11/2016 15:06,Afternoon,Weekday
410,410,Coffee,3/11/2016 15:06,Afternoon,Weekday
410,410,Alfajores,3/11/2016 15:06,Afternoon,Weekday
410,410,Medialuna,3/11/2016 15:06,Afternoon,Weekday
411,411,Coffee,3/11/2016 15:19,Afternoon,Weekday
412,412,Bread,3/11/2016 15:23,Afternoon,Weekday
412,412,Alfajores,3/11/2016 15:23,Afternoon,Weekday
413,413,Tea,3/11/2016 15:27,Afternoon,Weekday
413,413,Coffee,3/11/2016 15:27,Afternoon,Weekday
414,414,Bread,3/11/2016 15:33,Afternoon,Weekday
415,415,Dulce de Leche,3/11/2016 15:33,Afternoon,Weekday
416,416,Farm House,3/11/2016 15:40,Afternoon,Weekday
417,417,Fudge,3/11/2016 15:41,Afternoon,Weekday
418,418,Coffee,3/11/2016 15:42,Afternoon,Weekday
419,419,Coffee,3/11/2016 15:55,Afternoon,Weekday
419,419,Alfajores,3/11/2016 15:55,Afternoon,Weekday
419,419,Juice,3/11/2016 15:55,Afternoon,Weekday
419,419,Ella's Kitchen Pouches,3/11/2016 15:55,Afternoon,Weekday
419,419,Brownie,3/11/2016 15:55,Afternoon,Weekday
420,420,Alfajores,3/11/2016 15:59,Afternoon,Weekday
421,421,Alfajores,3/11/2016 16:06,Afternoon,Weekday
421,421,Brownie,3/11/2016 16:06,Afternoon,Weekday
421,421,Cookies,3/11/2016 16:06,Afternoon,Weekday
421,421,Bread,3/11/2016 16:06,Afternoon,Weekday
421,421,Juice,3/11/2016 16:06,Afternoon,Weekday
422,422,Cake,3/11/2016 16:10,Afternoon,Weekday
422,422,Cookies,3/11/2016 16:10,Afternoon,Weekday
423,423,Pick and Mix Bowls,3/11/2016 16:17,Afternoon,Weekday
424,424,Coffee,3/11/2016 16:28,Afternoon,Weekday
425,425,Farm House,3/11/2016 16:42,Afternoon,Weekday
426,426,Tea,3/11/2016 17:15,Evening,Weekday
427,427,Coffee,3/11/2016 17:25,Evening,Weekday
428,428,Focaccia,3/11/2016 17:29,Evening,Weekday
428,428,Farm House,3/11/2016 17:29,Evening,Weekday
429,429,Dulce de Leche,3/11/2016 17:32,Evening,Weekday
430,430,Juice,3/11/2016 17:40,Evening,Weekday
430,430,My-5 Fruit Shoot,3/11/2016 17:40,Evening,Weekday
430,430,Ella's Kitchen Pouches,3/11/2016 17:40,Evening,Weekday
430,430,Cookies,3/11/2016 17:40,Evening,Weekday
431,431,Bread,3/11/2016 17:45,Evening,Weekday
432,432,Hot chocolate,3/11/2016 18:07,Evening,Weekday
433,433,Coffee,3/11/2016 18:08,Evening,Weekday
435,435,Coffee,3/11/2016 18:51,Evening,Weekday
436,436,Coffee,3/11/2016 19:00,Evening,Weekday
437,437,Medialuna,4/11/2016 7:32,Morning,Weekday
438,438,Bread,4/11/2016 8:34,Morning,Weekday
438,438,Tea,4/11/2016 8:34,Morning,Weekday
438,438,Jam,4/11/2016 8:34,Morning,Weekday
439,439,Farm House,4/11/2016 8:36,Morning,Weekday
440,440,Bread,4/11/2016 8:40,Morning,Weekday
441,441,Coffee,4/11/2016 8:45,Morning,Weekday
442,442,Medialuna,4/11/2016 8:53,Morning,Weekday
442,442,Coffee,4/11/2016 8:53,Morning,Weekday
443,443,Bread,4/11/2016 9:02,Morning,Weekday
444,444,Medialuna,4/11/2016 9:05,Morning,Weekday
444,444,Pastry,4/11/2016 9:05,Morning,Weekday
444,444,Medialuna,4/11/2016 9:05,Morning,Weekday
445,445,Coffee,4/11/2016 9:07,Morning,Weekday
445,445,Coffee,4/11/2016 9:07,Morning,Weekday
445,445,Jam,4/11/2016 9:07,Morning,Weekday
446,446,Bread,4/11/2016 9:08,Morning,Weekday
446,446,Coffee,4/11/2016 9:08,Morning,Weekday
447,447,Coffee,4/11/2016 9:09,Morning,Weekday
447,447,Coffee,4/11/2016 9:09,Morning,Weekday
448,448,Bread,4/11/2016 9:11,Morning,Weekday
449,449,Hot chocolate,4/11/2016 9:13,Morning,Weekday
450,450,Bread,4/11/2016 9:14,Morning,Weekday
450,450,Medialuna,4/11/2016 9:14,Morning,Weekday
451,451,Bread,4/11/2016 9:22,Morning,Weekday
451,451,Jam,4/11/2016 9:22,Morning,Weekday
452,452,Jam,4/11/2016 9:23,Morning,Weekday
452,452,Bread,4/11/2016 9:23,Morning,Weekday
453,453,Coffee,4/11/2016 9:24,Morning,Weekday
453,453,Bread,4/11/2016 9:24,Morning,Weekday
454,454,Bread,4/11/2016 9:29,Morning,Weekday
454,454,Farm House,4/11/2016 9:29,Morning,Weekday
455,455,Bread,4/11/2016 9:30,Morning,Weekday
455,455,Coffee,4/11/2016 9:30,Morning,Weekday
455,455,Coffee,4/11/2016 9:30,Morning,Weekday
456,456,Tea,4/11/2016 9:38,Morning,Weekday
456,456,Pastry,4/11/2016 9:38,Morning,Weekday
457,457,Coffee,4/11/2016 9:40,Morning,Weekday
457,457,Coffee,4/11/2016 9:40,Morning,Weekday
458,458,Bread,4/11/2016 9:52,Morning,Weekday
459,459,Pastry,4/11/2016 9:55,Morning,Weekday
459,459,Brownie,4/11/2016 9:55,Morning,Weekday
460,460,Farm House,4/11/2016 10:01,Morning,Weekday
461,461,Coffee,4/11/2016 10:01,Morning,Weekday
462,462,Tea,4/11/2016 10:10,Morning,Weekday
462,462,Coffee,4/11/2016 10:10,Morning,Weekday
462,462,Honey,4/11/2016 10:10,Morning,Weekday
462,462,Cookies,4/11/2016 10:10,Morning,Weekday
463,463,Tea,4/11/2016 10:14,Morning,Weekday
464,464,Bread,4/11/2016 10:24,Morning,Weekday
465,465,Brownie,4/11/2016 10:25,Morning,Weekday
466,466,Bread,4/11/2016 10:35,Morning,Weekday
466,466,Coffee,4/11/2016 10:35,Morning,Weekday
